                                             A ZAMS Stellar Model
                                             --------------------

                                             M    =     2.58000 solar
                                             L    =    74.00000 solar
                                             R    =     3.05109 solar
                                             Teff =  9700.00000 K
                                             X    =     0.70000
                                             Y    =     0.29200
                                             Z    =     0.00800



 zone      r         tau     1-M_r/Ms      L_r         T          P         rho        kap        eps    dlnPdlnT
  787 -7.491E+08  9.059E+11  9.816E-01 -2.916E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.302E+09  c  0.0
  788 -7.512E+08  9.059E+11  9.819E-01 -2.927E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.302E+09  c  0.0
  789 -7.533E+08  9.059E+11  9.821E-01 -2.938E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.302E+09  c  0.0
  790 -7.555E+08  9.059E+11  9.824E-01 -2.950E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.302E+09  c  0.0
  791 -7.576E+08  9.059E+11  9.826E-01 -2.961E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.302E+09  c  0.0
  792 -7.597E+08  9.059E+11  9.828E-01 -2.973E+39  5.389E+08  5.749E+18  7.968E+01  3.400E-02  9.302E+09  c  0.0
  793 -7.618E+08  9.059E+11  9.831E-01 -2.984E+39  5.389E+08  5.749E+18  7.967E+01  3.400E-02  9.302E+09  c  0.0
  794 -7.639E+08  9.059E+11  9.833E-01 -2.996E+39  5.389E+08  5.749E+18  7.967E+01  3.400E-02  9.302E+09  c  0.0
  795 -7.661E+08  9.059E+11  9.836E-01 -3.007E+39  5.389E+08  5.749E+18  7.967E+01  3.400E-02  9.302E+09  c  0.0
  796 -7.682E+08  9.059E+11  9.838E-01 -3.019E+39  5.389E+08  5.749E+18  7.967E+01  3.400E-02  9.302E+09  c  0.0
  797 -7.703E+08  9.059E+11  9.841E-01 -3.031E+39  5.389E+08  5.749E+18  7.967E+01  3.400E-02  9.302E+09  c  0.0
  798 -7.724E+08  9.059E+11  9.843E-01 -3.043E+39  5.389E+08  5.749E+18  7.967E+01  3.400E-02  9.302E+09  c  0.0
  799 -7.746E+08  9.059E+11  9.845E-01 -3.054E+39  5.389E+08  5.749E+18  7.967E+01  3.400E-02  9.302E+09  c  0.0
  800 -7.767E+08  9.059E+11  9.848E-01 -3.066E+39  5.389E+08  5.749E+18  7.967E+01  3.400E-02  9.302E+09  c  0.0
  801 -7.788E+08  9.060E+11  9.851E-01 -3.078E+39  5.389E+08  5.749E+18  7.967E+01  3.400E-02  9.302E+09  c  0.0
  802 -7.809E+08  9.060E+11  9.853E-01 -3.090E+39  5.389E+08  5.749E+18  7.967E+01  3.400E-02  9.302E+09  c  0.0
  803 -7.830E+08  9.060E+11  9.856E-01 -3.103E+39  5.389E+08  5.749E+18  7.967E+01  3.400E-02  9.303E+09  c  0.0
  804 -7.852E+08  9.060E+11  9.858E-01 -3.115E+39  5.389E+08  5.749E+18  7.967E+01  3.400E-02  9.303E+09  c  0.0
  805 -7.873E+08  9.060E+11  9.861E-01 -3.127E+39  5.389E+08  5.749E+18  7.967E+01  3.400E-02  9.303E+09  c  0.0
  806 -7.894E+08  9.060E+11  9.863E-01 -3.139E+39  5.389E+08  5.749E+18  7.967E+01  3.400E-02  9.303E+09  c  0.0
  807 -7.915E+08  9.060E+11  9.866E-01 -3.152E+39  5.389E+08  5.749E+18  7.967E+01  3.400E-02  9.303E+09  c  0.0
  808 -7.936E+08  9.060E+11  9.869E-01 -3.164E+39  5.389E+08  5.749E+18  7.967E+01  3.400E-02  9.303E+09  c  0.0
  809 -7.958E+08  9.060E+11  9.871E-01 -3.177E+39  5.389E+08  5.749E+18  7.967E+01  3.400E-02  9.303E+09  c  0.0
  810 -7.979E+08  9.060E+11  9.874E-01 -3.190E+39  5.389E+08  5.749E+18  7.967E+01  3.400E-02  9.303E+09  c  0.0
  811 -8.000E+08  9.060E+11  9.876E-01 -3.202E+39  5.389E+08  5.749E+18  7.967E+01  3.400E-02  9.303E+09  c  0.0
  812 -8.021E+08  9.060E+11  9.879E-01 -3.215E+39  5.389E+08  5.749E+18  7.967E+01  3.400E-02  9.303E+09  c  0.0
  813 -8.043E+08  9.060E+11  9.882E-01 -3.228E+39  5.389E+08  5.749E+18  7.967E+01  3.400E-02  9.303E+09  c  0.0
  814 -8.064E+08  9.060E+11  9.885E-01 -3.241E+39  5.389E+08  5.749E+18  7.967E+01  3.400E-02  9.303E+09  c  0.0
  815 -8.085E+08  9.060E+11  9.887E-01 -3.254E+39  5.389E+08  5.749E+18  7.967E+01  3.400E-02  9.303E+09  c  0.0
  816 -8.106E+08  9.060E+11  9.890E-01 -3.267E+39  5.389E+08  5.749E+18  7.967E+01  3.400E-02  9.303E+09  c  0.0
  817 -8.127E+08  9.060E+11  9.893E-01 -3.280E+39  5.389E+08  5.749E+18  7.967E+01  3.400E-02  9.303E+09  c  0.0
  818 -8.149E+08  9.060E+11  9.895E-01 -3.293E+39  5.389E+08  5.749E+18  7.967E+01  3.400E-02  9.303E+09  c  0.0
  819 -8.170E+08  9.061E+11  9.898E-01 -3.306E+39  5.389E+08  5.749E+18  7.967E+01  3.400E-02  9.303E+09  c  0.0
  820 -8.191E+08  9.061E+11  9.901E-01 -3.319E+39  5.389E+08  5.749E+18  7.967E+01  3.400E-02  9.303E+09  c  0.0
  821  0.000E+00  2.045E+09  9.901E-01 -3.319E+39 -5.389E+08  5.749E+18 -2.207E+01 -9.990E+01 -6.534E+10  *-99.9
