 zone      r         tau     1-M_r/Ms      L_r         T          P         rho        kap        eps    dlnPdlnT
 1055 -8.266E+10  1.253E+09  2.691E-01 -2.592E+32  4.488E+08  2.898E+12  4.822E-05  3.400E-02  2.288E+03  c  0.0
 1056 -8.320E+10  1.253E+09  2.692E-01 -2.644E+32  4.488E+08  2.898E+12  4.822E-05  3.400E-02  2.288E+03  c  0.0
 1057 -8.374E+10  1.253E+09  2.693E-01 -2.697E+32  4.488E+08  2.898E+12  4.822E-05  3.400E-02  2.288E+03  c  0.0
 1058 -8.428E+10  1.253E+09  2.694E-01 -2.751E+32  4.488E+08  2.898E+12  4.822E-05  3.400E-02  2.288E+03  c  0.0
 1059 -8.482E+10  1.253E+09  2.695E-01 -2.805E+32  4.488E+08  2.898E+12  4.822E-05  3.400E-02  2.288E+03  c  0.0
 1060 -8.536E+10  1.253E+09  2.696E-01 -2.860E+32  4.488E+08  2.898E+12  4.822E-05  3.400E-02  2.288E+03  c  0.0
 1061 -8.590E+10  1.253E+09  2.697E-01 -2.915E+32  4.488E+08  2.898E+12  4.822E-05  3.400E-02  2.288E+03  c  0.0
 1062 -8.644E+10  1.253E+09  2.698E-01 -2.972E+32  4.488E+08  2.898E+12  4.822E-05  3.400E-02  2.288E+03  c  0.0
 1063 -8.698E+10  1.253E+09  2.699E-01 -3.029E+32  4.488E+08  2.898E+12  4.822E-05  3.400E-02  2.288E+03  c  0.0
 1064 -8.753E+10  1.253E+09  2.700E-01 -3.086E+32  4.488E+08  2.898E+12  4.822E-05  3.400E-02  2.288E+03  c  0.0
 1065 -8.807E+10  1.253E+09  2.701E-01 -3.145E+32  4.488E+08  2.898E+12  4.822E-05  3.400E-02  2.288E+03  c  0.0
 1066 -8.861E+10  1.253E+09  2.702E-01 -3.204E+32  4.488E+08  2.898E+12  4.822E-05  3.400E-02  2.288E+03  c  0.0
 1067 -8.915E+10  1.253E+09  2.704E-01 -3.264E+32  4.488E+08  2.898E+12  4.822E-05  3.400E-02  2.288E+03  c  0.0
 1068 -8.969E+10  1.253E+09  2.705E-01 -3.325E+32  4.488E+08  2.898E+12  4.822E-05  3.400E-02  2.289E+03  c  0.0
 1069 -9.023E+10  1.253E+09  2.706E-01 -3.386E+32  4.488E+08  2.898E+12  4.822E-05  3.400E-02  2.289E+03  c  0.0
 1070 -9.077E+10  1.253E+09  2.707E-01 -3.448E+32  4.488E+08  2.898E+12  4.822E-05  3.400E-02  2.289E+03  c  0.0
 1071 -9.131E+10  1.253E+09  2.708E-01 -3.511E+32  4.488E+08  2.898E+12  4.822E-05  3.400E-02  2.289E+03  c  0.0
 1072 -9.185E+10  1.253E+09  2.709E-01 -3.574E+32  4.488E+08  2.898E+12  4.822E-05  3.400E-02  2.289E+03  c  0.0
 1073 -9.239E+10  1.253E+09  2.711E-01 -3.639E+32  4.488E+08  2.898E+12  4.822E-05  3.400E-02  2.289E+03  c  0.0
 1074 -9.293E+10  1.253E+09  2.712E-01 -3.704E+32  4.488E+08  2.898E+12  4.822E-05  3.400E-02  2.289E+03  c  0.0
 1075 -9.347E+10  1.253E+09  2.713E-01 -3.770E+32  4.488E+08  2.898E+12  4.822E-05  3.400E-02  2.289E+03  c  0.0
 1076 -9.401E+10  1.253E+09  2.714E-01 -3.836E+32  4.488E+08  2.898E+12  4.822E-05  3.400E-02  2.289E+03  c  0.0
 1077 -9.455E+10  1.253E+09  2.716E-01 -3.904E+32  4.488E+08  2.898E+12  4.822E-05  3.400E-02  2.289E+03  c  0.0
 1078 -9.509E+10  1.253E+09  2.717E-01 -3.972E+32  4.488E+08  2.898E+12  4.822E-05  3.400E-02  2.289E+03  c  0.0
 1079 -9.563E+10  1.253E+09  2.718E-01 -4.041E+32  4.488E+08  2.898E+12  4.822E-05  3.400E-02  2.289E+03  c  0.0
 1080 -9.617E+10  1.253E+09  2.720E-01 -4.110E+32  4.488E+08  2.898E+12  4.822E-05  3.400E-02  2.289E+03  c  0.0
 1081 -9.671E+10  1.253E+09  2.721E-01 -4.181E+32  4.489E+08  2.898E+12  4.822E-05  3.400E-02  2.289E+03  c  0.0
 1082 -9.725E+10  1.253E+09  2.722E-01 -4.252E+32  4.489E+08  2.898E+12  4.822E-05  3.400E-02  2.289E+03  c  0.0
 1083 -9.779E+10  1.253E+09  2.724E-01 -4.324E+32  4.489E+08  2.898E+12  4.822E-05  3.400E-02  2.289E+03  c  0.0
 1084 -9.833E+10  1.253E+09  2.725E-01 -4.397E+32  4.489E+08  2.898E+12  4.822E-05  3.400E-02  2.289E+03  c  0.0
 1085 -9.887E+10  1.253E+09  2.726E-01 -4.471E+32  4.489E+08  2.898E+12  4.822E-05  3.400E-02  2.289E+03  c  0.0
 1086 -9.941E+10  1.253E+09  2.728E-01 -4.545E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.289E+03  c  0.0
 1087 -9.995E+10  1.253E+09  2.729E-01 -4.620E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.289E+03  c  0.0
 1088 -1.005E+11  1.253E+09  2.731E-01 -4.697E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.289E+03  c  0.0
 1089 -1.010E+11  1.253E+09  2.732E-01 -4.773E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.289E+03  c  0.0
 1090 -1.016E+11  1.253E+09  2.734E-01 -4.851E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.289E+03  c  0.0
 1091 -1.021E+11  1.253E+09  2.735E-01 -4.930E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.290E+03  c  0.0
 1092 -1.027E+11  1.253E+09  2.737E-01 -5.009E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.290E+03  c  0.0
 1093 -1.032E+11  1.253E+09  2.738E-01 -5.089E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.290E+03  c  0.0
 1094 -1.037E+11  1.253E+09  2.740E-01 -5.170E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.290E+03  c  0.0
 1095 -1.043E+11  1.253E+09  2.741E-01 -5.252E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.290E+03  c  0.0
 1096 -1.048E+11  1.253E+09  2.743E-01 -5.335E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.290E+03  c  0.0
 1097 -1.054E+11  1.253E+09  2.744E-01 -5.419E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.290E+03  c  0.0
 1098 -1.059E+11  1.253E+09  2.746E-01 -5.503E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.290E+03  c  0.0
 1099 -1.064E+11  1.253E+09  2.748E-01 -5.589E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.290E+03  c  0.0
 1100 -1.070E+11  1.253E+09  2.749E-01 -5.675E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.290E+03  c  0.0
 1101 -1.075E+11  1.253E+09  2.751E-01 -5.762E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.290E+03  c  0.0
 1102 -1.081E+11  1.253E+09  2.753E-01 -5.850E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.290E+03  c  0.0
 1103 -1.086E+11  1.253E+09  2.754E-01 -5.939E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.290E+03  c  0.0
 1104 -1.091E+11  1.253E+09  2.756E-01 -6.028E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.290E+03  c  0.0
 1105 -1.097E+11  1.253E+09  2.758E-01 -6.119E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.290E+03  c  0.0
 1106 -1.102E+11  1.253E+09  2.759E-01 -6.210E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.290E+03  c  0.0
 1107 -1.108E+11  1.253E+09  2.761E-01 -6.303E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.290E+03  c  0.0
 1108 -1.113E+11  1.253E+09  2.763E-01 -6.396E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.290E+03  c  0.0
 1109 -1.118E+11  1.253E+09  2.765E-01 -6.490E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.290E+03  c  0.0
 1110 -1.124E+11  1.253E+09  2.766E-01 -6.585E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.290E+03  c  0.0
 1111 -1.129E+11  1.253E+09  2.768E-01 -6.682E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.290E+03  c  0.0
 1112 -1.135E+11  1.253E+09  2.770E-01 -6.778E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.290E+03  c  0.0
 1113 -1.140E+11  1.253E+09  2.772E-01 -6.876E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.290E+03  c  0.0
 1114 -1.145E+11  1.253E+09  2.774E-01 -6.975E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.290E+03  c  0.0
 1115 -1.151E+11  1.253E+09  2.776E-01 -7.075E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.290E+03  c  0.0
 1116 -1.156E+11  1.253E+09  2.778E-01 -7.176E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.290E+03  c  0.0
 1117 -1.162E+11  1.253E+09  2.780E-01 -7.277E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.290E+03  c  0.0
 1118 -1.167E+11  1.253E+09  2.781E-01 -7.380E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.290E+03  c  0.0
 1119 -1.172E+11  1.253E+09  2.783E-01 -7.483E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.290E+03  c  0.0
 1120 -1.178E+11  1.253E+09  2.785E-01 -7.588E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.290E+03  c  0.0
 1121 -1.183E+11  1.253E+09  2.787E-01 -7.693E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.290E+03  c  0.0
 1122 -1.189E+11  1.253E+09  2.789E-01 -7.800E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.290E+03  c  0.0
 1123 -1.194E+11  1.253E+09  2.791E-01 -7.907E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1124 -1.199E+11  1.253E+09  2.794E-01 -8.015E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1125 -1.205E+11  1.253E+09  2.796E-01 -8.125E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1126 -1.210E+11  1.253E+09  2.798E-01 -8.235E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1127 -1.216E+11  1.253E+09  2.800E-01 -8.346E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1128 -1.221E+11  1.253E+09  2.802E-01 -8.458E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1129 -1.226E+11  1.253E+09  2.804E-01 -8.572E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1130 -1.232E+11  1.253E+09  2.806E-01 -8.686E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1131 -1.237E+11  1.253E+09  2.808E-01 -8.801E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1132 -1.243E+11  1.253E+09  2.811E-01 -8.918E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1133 -1.248E+11  1.253E+09  2.813E-01 -9.035E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1134 -1.253E+11  1.253E+09  2.815E-01 -9.153E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1135 -1.259E+11  1.253E+09  2.817E-01 -9.272E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1136 -1.264E+11  1.253E+09  2.820E-01 -9.393E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1137 -1.270E+11  1.253E+09  2.822E-01 -9.514E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1138 -1.275E+11  1.253E+09  2.824E-01 -9.637E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1139 -1.280E+11  1.253E+09  2.827E-01 -9.760E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1140 -1.286E+11  1.253E+09  2.829E-01 -9.885E+32  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1141 -1.291E+11  1.253E+09  2.831E-01 -1.001E+33  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1142 -1.297E+11  1.253E+09  2.834E-01 -1.014E+33  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1143 -1.302E+11  1.253E+09  2.836E-01 -1.026E+33  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1144 -1.307E+11  1.253E+09  2.838E-01 -1.039E+33  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1145 -1.313E+11  1.253E+09  2.841E-01 -1.052E+33  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1146 -1.318E+11  1.253E+09  2.843E-01 -1.065E+33  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1147 -1.324E+11  1.253E+09  2.846E-01 -1.079E+33  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1148 -1.329E+11  1.253E+09  2.848E-01 -1.092E+33  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1149 -1.334E+11  1.253E+09  2.851E-01 -1.105E+33  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1150 -1.340E+11  1.253E+09  2.854E-01 -1.119E+33  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1151 -1.345E+11  1.253E+09  2.856E-01 -1.132E+33  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1152 -1.351E+11  1.253E+09  2.859E-01 -1.146E+33  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1153 -1.356E+11  1.253E+09  2.861E-01 -1.160E+33  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1154 -1.362E+11  1.253E+09  2.864E-01 -1.174E+33  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1155 -1.367E+11  1.253E+09  2.867E-01 -1.188E+33  4.489E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1156 -1.372E+11  1.253E+09  2.869E-01 -1.202E+33  4.490E+08  2.898E+12  4.821E-05  3.400E-02  2.291E+03  c  0.0
 1157 -1.378E+11  1.253E+09  2.872E-01 -1.216E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.291E+03  c  0.0
 1158 -1.383E+11  1.253E+09  2.875E-01 -1.231E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.291E+03  c  0.0
 1159 -1.389E+11  1.253E+09  2.877E-01 -1.245E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.291E+03  c  0.0
 1160 -1.394E+11  1.253E+09  2.880E-01 -1.260E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.291E+03  c  0.0
 1161 -1.399E+11  1.253E+09  2.883E-01 -1.275E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.291E+03  c  0.0
 1162 -1.405E+11  1.253E+09  2.886E-01 -1.290E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.291E+03  c  0.0
 1163 -1.410E+11  1.253E+09  2.889E-01 -1.305E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.291E+03  c  0.0
 1164 -1.416E+11  1.253E+09  2.892E-01 -1.320E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.291E+03  c  0.0
 1165 -1.421E+11  1.253E+09  2.894E-01 -1.335E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.291E+03  c  0.0
 1166 -1.426E+11  1.253E+09  2.897E-01 -1.350E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.291E+03  c  0.0
 1167 -1.432E+11  1.253E+09  2.900E-01 -1.366E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.291E+03  c  0.0
 1168 -1.437E+11  1.253E+09  2.903E-01 -1.381E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1169 -1.443E+11  1.253E+09  2.906E-01 -1.397E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1170 -1.448E+11  1.253E+09  2.909E-01 -1.413E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1171 -1.453E+11  1.253E+09  2.912E-01 -1.429E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1172 -1.459E+11  1.253E+09  2.915E-01 -1.445E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1173 -1.464E+11  1.253E+09  2.918E-01 -1.461E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1174 -1.470E+11  1.253E+09  2.921E-01 -1.477E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1175 -1.475E+11  1.253E+09  2.924E-01 -1.493E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1176 -1.480E+11  1.253E+09  2.927E-01 -1.510E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1177 -1.486E+11  1.253E+09  2.931E-01 -1.526E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1178 -1.491E+11  1.253E+09  2.934E-01 -1.543E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1179 -1.497E+11  1.253E+09  2.937E-01 -1.560E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1180 -1.502E+11  1.253E+09  2.940E-01 -1.577E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1181 -1.507E+11  1.253E+09  2.943E-01 -1.594E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1182 -1.513E+11  1.253E+09  2.947E-01 -1.611E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1183 -1.518E+11  1.253E+09  2.950E-01 -1.629E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1184 -1.524E+11  1.253E+09  2.953E-01 -1.646E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1185 -1.529E+11  1.253E+09  2.957E-01 -1.664E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1186 -1.534E+11  1.253E+09  2.960E-01 -1.681E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1187 -1.540E+11  1.253E+09  2.963E-01 -1.699E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1188 -1.545E+11  1.253E+09  2.967E-01 -1.717E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1189 -1.551E+11  1.253E+09  2.970E-01 -1.735E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1190 -1.556E+11  1.253E+09  2.974E-01 -1.754E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1191 -1.561E+11  1.253E+09  2.977E-01 -1.772E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1192 -1.567E+11  1.253E+09  2.981E-01 -1.790E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1193 -1.572E+11  1.253E+09  2.984E-01 -1.809E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1194 -1.578E+11  1.253E+09  2.988E-01 -1.828E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1195 -1.583E+11  1.253E+09  2.991E-01 -1.847E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1196 -1.588E+11  1.253E+09  2.995E-01 -1.866E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1197 -1.594E+11  1.253E+09  2.998E-01 -1.885E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1198 -1.599E+11  1.253E+09  3.002E-01 -1.904E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1199 -1.605E+11  1.253E+09  3.006E-01 -1.923E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1200 -1.610E+11  1.253E+09  3.009E-01 -1.943E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1201 -1.615E+11  1.253E+09  3.013E-01 -1.962E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1202 -1.621E+11  1.253E+09  3.017E-01 -1.982E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1203 -1.626E+11  1.253E+09  3.021E-01 -2.002E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1204 -1.632E+11  1.253E+09  3.024E-01 -2.022E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1205 -1.637E+11  1.253E+09  3.028E-01 -2.042E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1206 -1.642E+11  1.253E+09  3.032E-01 -2.063E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1207 -1.648E+11  1.253E+09  3.036E-01 -2.083E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1208 -1.653E+11  1.253E+09  3.040E-01 -2.104E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1209 -1.659E+11  1.253E+09  3.044E-01 -2.124E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1210 -1.664E+11  1.253E+09  3.048E-01 -2.145E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1211 -1.669E+11  1.253E+09  3.052E-01 -2.166E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1212 -1.675E+11  1.253E+09  3.056E-01 -2.187E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1213 -1.680E+11  1.253E+09  3.060E-01 -2.209E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1214 -1.686E+11  1.253E+09  3.064E-01 -2.230E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1215 -1.691E+11  1.253E+09  3.068E-01 -2.251E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1216 -1.696E+11  1.253E+09  3.072E-01 -2.273E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1217 -1.702E+11  1.253E+09  3.076E-01 -2.295E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1218 -1.707E+11  1.253E+09  3.080E-01 -2.317E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1219 -1.713E+11  1.253E+09  3.084E-01 -2.339E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1220 -1.718E+11  1.253E+09  3.088E-01 -2.361E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1221 -1.723E+11  1.253E+09  3.093E-01 -2.383E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1222 -1.729E+11  1.253E+09  3.097E-01 -2.406E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1223 -1.734E+11  1.253E+09  3.101E-01 -2.429E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1224 -1.740E+11  1.253E+09  3.106E-01 -2.451E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1225 -1.745E+11  1.253E+09  3.110E-01 -2.474E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1226 -1.751E+11  1.253E+09  3.114E-01 -2.497E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1227 -1.756E+11  1.253E+09  3.119E-01 -2.521E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1228 -1.761E+11  1.253E+09  3.123E-01 -2.544E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1229 -1.767E+11  1.253E+09  3.127E-01 -2.567E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1230 -1.772E+11  1.253E+09  3.132E-01 -2.591E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1231 -1.778E+11  1.253E+09  3.136E-01 -2.615E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1232 -1.783E+11  1.253E+09  3.141E-01 -2.639E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1233 -1.788E+11  1.253E+09  3.145E-01 -2.663E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1234 -1.794E+11  1.253E+09  3.150E-01 -2.687E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1235 -1.799E+11  1.253E+09  3.155E-01 -2.711E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1236 -1.805E+11  1.253E+09  3.159E-01 -2.736E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.292E+03  c  0.0
 1237 -1.810E+11  1.253E+09  3.164E-01 -2.760E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.293E+03  c  0.0
 1238 -1.815E+11  1.253E+09  3.169E-01 -2.785E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.293E+03  c  0.0
 1239 -1.821E+11  1.253E+09  3.173E-01 -2.810E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.293E+03  c  0.0
 1240 -1.826E+11  1.253E+09  3.178E-01 -2.835E+33  4.490E+08  2.898E+12  4.820E-05  3.400E-02  2.293E+03  c  0.0
