                                             A ZAMS Stellar Model
                                             --------------------

                                             M    =     2.06300 solar
                                             L    =    25.40000 solar
                                             R    =     1.70226 solar
                                             Teff =  9940.00000 K
                                             X    =     0.70000
                                             Y    =     0.29200
                                             Z    =     0.00800



 zone      r         tau     1-M_r/Ms      L_r         T          P         rho        kap        eps    dlnPdlnT
 8281 -9.301E+09  6.281E+11  3.187E+01  1.820E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8282 -9.302E+09  6.281E+11  3.188E+01  1.821E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8283 -9.303E+09  6.281E+11  3.189E+01  1.821E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8284 -9.305E+09  6.281E+11  3.190E+01  1.822E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8285 -9.306E+09  6.281E+11  3.191E+01  1.823E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8286 -9.307E+09  6.281E+11  3.193E+01  1.823E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8287 -9.308E+09  6.281E+11  3.194E+01  1.824E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8288 -9.309E+09  6.281E+11  3.195E+01  1.825E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8289 -9.310E+09  6.281E+11  3.196E+01  1.825E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8290 -9.312E+09  6.281E+11  3.197E+01  1.826E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8291 -9.313E+09  6.281E+11  3.198E+01  1.827E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8292 -9.314E+09  6.281E+11  3.200E+01  1.827E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8293 -9.315E+09  6.281E+11  3.201E+01  1.828E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8294 -9.316E+09  6.281E+11  3.202E+01  1.829E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8295 -9.318E+09  6.281E+11  3.203E+01  1.830E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8296 -9.319E+09  6.281E+11  3.204E+01  1.830E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8297 -9.320E+09  6.281E+11  3.206E+01  1.831E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8298 -9.321E+09  6.281E+11  3.207E+01  1.832E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8299 -9.322E+09  6.281E+11  3.208E+01  1.832E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8300 -9.324E+09  6.281E+11  3.209E+01  1.833E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8301 -9.325E+09  6.281E+11  3.210E+01  1.834E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8302 -9.326E+09  6.281E+11  3.211E+01  1.834E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8303 -9.327E+09  6.281E+11  3.213E+01  1.835E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8304 -9.328E+09  6.281E+11  3.214E+01  1.836E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8305 -9.329E+09  6.281E+11  3.215E+01  1.837E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8306 -9.331E+09  6.281E+11  3.216E+01  1.837E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8307 -9.332E+09  6.281E+11  3.217E+01  1.838E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8308 -9.333E+09  6.282E+11  3.219E+01  1.839E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8309 -9.334E+09  6.282E+11  3.220E+01  1.839E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8310 -9.335E+09  6.282E+11  3.221E+01  1.840E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8311 -9.337E+09  6.282E+11  3.222E+01  1.841E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8312 -9.338E+09  6.282E+11  3.223E+01  1.841E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8313 -9.339E+09  6.282E+11  3.225E+01  1.842E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8314 -9.340E+09  6.282E+11  3.226E+01  1.843E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8315 -9.341E+09  6.282E+11  3.227E+01  1.844E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8316 -9.342E+09  6.282E+11  3.228E+01  1.844E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8317 -9.344E+09  6.282E+11  3.229E+01  1.845E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8318 -9.345E+09  6.282E+11  3.230E+01  1.846E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8319 -9.346E+09  6.282E+11  3.232E+01  1.846E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8320 -9.347E+09  6.282E+11  3.233E+01  1.847E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8321 -9.348E+09  6.282E+11  3.234E+01  1.848E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8322 -9.350E+09  6.282E+11  3.235E+01  1.848E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8323 -9.351E+09  6.282E+11  3.236E+01  1.849E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8324 -9.352E+09  6.282E+11  3.238E+01  1.850E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8325 -9.353E+09  6.282E+11  3.239E+01  1.851E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8326 -9.354E+09  6.282E+11  3.240E+01  1.851E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8327 -9.355E+09  6.282E+11  3.241E+01  1.852E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8328 -9.357E+09  6.282E+11  3.242E+01  1.853E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8329 -9.358E+09  6.282E+11  3.244E+01  1.853E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8330 -9.359E+09  6.282E+11  3.245E+01  1.854E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8331 -9.360E+09  6.282E+11  3.246E+01  1.855E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8332 -9.361E+09  6.282E+11  3.247E+01  1.855E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8333 -9.363E+09  6.282E+11  3.248E+01  1.856E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8334 -9.364E+09  6.282E+11  3.250E+01  1.857E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8335 -9.365E+09  6.282E+11  3.251E+01  1.858E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8336 -9.366E+09  6.282E+11  3.252E+01  1.858E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8337 -9.367E+09  6.282E+11  3.253E+01  1.859E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8338 -9.369E+09  6.282E+11  3.254E+01  1.860E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8339 -9.370E+09  6.282E+11  3.256E+01  1.860E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8340 -9.371E+09  6.282E+11  3.257E+01  1.861E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8341 -9.372E+09  6.282E+11  3.258E+01  1.862E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8342 -9.373E+09  6.282E+11  3.259E+01  1.863E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8343 -9.374E+09  6.282E+11  3.260E+01  1.863E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8344 -9.376E+09  6.282E+11  3.262E+01  1.864E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8345 -9.377E+09  6.282E+11  3.263E+01  1.865E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8346 -9.378E+09  6.282E+11  3.264E+01  1.865E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8347 -9.379E+09  6.282E+11  3.265E+01  1.866E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8348 -9.380E+09  6.282E+11  3.266E+01  1.867E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8349 -9.382E+09  6.282E+11  3.268E+01  1.867E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8350 -9.383E+09  6.282E+11  3.269E+01  1.868E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8351 -9.384E+09  6.282E+11  3.270E+01  1.869E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8352 -9.385E+09  6.282E+11  3.271E+01  1.870E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8353 -9.386E+09  6.282E+11  3.272E+01  1.870E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8354 -9.387E+09  6.282E+11  3.274E+01  1.871E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8355 -9.389E+09  6.282E+11  3.275E+01  1.872E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8356 -9.390E+09  6.282E+11  3.276E+01  1.872E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8357 -9.391E+09  6.282E+11  3.277E+01  1.873E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8358 -9.392E+09  6.282E+11  3.278E+01  1.874E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8359 -9.393E+09  6.282E+11  3.280E+01  1.875E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8360 -9.395E+09  6.282E+11  3.281E+01  1.875E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8361 -9.396E+09  6.282E+11  3.282E+01  1.876E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8362 -9.397E+09  6.282E+11  3.283E+01  1.877E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8363 -9.398E+09  6.282E+11  3.284E+01  1.877E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8364 -9.399E+09  6.282E+11  3.286E+01  1.878E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8365 -9.400E+09  6.282E+11  3.287E+01  1.879E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8366 -9.402E+09  6.282E+11  3.288E+01  1.880E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8367 -9.403E+09  6.282E+11  3.289E+01  1.880E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8368 -9.404E+09  6.282E+11  3.290E+01  1.881E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8369 -9.405E+09  6.282E+11  3.292E+01  1.882E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8370 -9.406E+09  6.282E+11  3.293E+01  1.882E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8371 -9.408E+09  6.282E+11  3.294E+01  1.883E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8372 -9.409E+09  6.282E+11  3.295E+01  1.884E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8373 -9.410E+09  6.282E+11  3.296E+01  1.884E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8374 -9.411E+09  6.283E+11  3.298E+01  1.885E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8375 -9.412E+09  6.283E+11  3.299E+01  1.886E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8376 -9.413E+09  6.283E+11  3.300E+01  1.887E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8377 -9.415E+09  6.283E+11  3.301E+01  1.887E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8378 -9.416E+09  6.283E+11  3.302E+01  1.888E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8379 -9.417E+09  6.283E+11  3.304E+01  1.889E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8380 -9.418E+09  6.283E+11  3.305E+01  1.889E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8381 -9.419E+09  6.283E+11  3.306E+01  1.890E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8382 -9.421E+09  6.283E+11  3.307E+01  1.891E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8383 -9.422E+09  6.283E+11  3.308E+01  1.892E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8384 -9.423E+09  6.283E+11  3.310E+01  1.892E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8385 -9.424E+09  6.283E+11  3.311E+01  1.893E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8386 -9.425E+09  6.283E+11  3.312E+01  1.894E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8387 -9.427E+09  6.283E+11  3.313E+01  1.894E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8388 -9.428E+09  6.283E+11  3.315E+01  1.895E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8389 -9.429E+09  6.283E+11  3.316E+01  1.896E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8390 -9.430E+09  6.283E+11  3.317E+01  1.897E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8391 -9.431E+09  6.283E+11  3.318E+01  1.897E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8392 -9.432E+09  6.283E+11  3.319E+01  1.898E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8393 -9.434E+09  6.283E+11  3.321E+01  1.899E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8394 -9.435E+09  6.283E+11  3.322E+01  1.899E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8395 -9.436E+09  6.283E+11  3.323E+01  1.900E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8396 -9.437E+09  6.283E+11  3.324E+01  1.901E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8397 -9.438E+09  6.283E+11  3.325E+01  1.902E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8398 -9.440E+09  6.283E+11  3.327E+01  1.902E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8399 -9.441E+09  6.283E+11  3.328E+01  1.903E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8400 -9.442E+09  6.283E+11  3.329E+01  1.904E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8401 -9.443E+09  6.283E+11  3.330E+01  1.904E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8402 -9.444E+09  6.283E+11  3.332E+01  1.905E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8403 -9.445E+09  6.283E+11  3.333E+01  1.906E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8404 -9.447E+09  6.283E+11  3.334E+01  1.907E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8405 -9.448E+09  6.283E+11  3.335E+01  1.907E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8406 -9.449E+09  6.283E+11  3.336E+01  1.908E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8407 -9.450E+09  6.283E+11  3.338E+01  1.909E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8408 -9.451E+09  6.283E+11  3.339E+01  1.909E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8409 -9.453E+09  6.283E+11  3.340E+01  1.910E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8410 -9.454E+09  6.283E+11  3.341E+01  1.911E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8411 -9.455E+09  6.283E+11  3.342E+01  1.912E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8412 -9.456E+09  6.283E+11  3.344E+01  1.912E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8413 -9.457E+09  6.283E+11  3.345E+01  1.913E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8414 -9.458E+09  6.283E+11  3.346E+01  1.914E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8415 -9.460E+09  6.283E+11  3.347E+01  1.915E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8416 -9.461E+09  6.283E+11  3.349E+01  1.915E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8417 -9.462E+09  6.283E+11  3.350E+01  1.916E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8418 -9.463E+09  6.283E+11  3.351E+01  1.917E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8419 -9.464E+09  6.283E+11  3.352E+01  1.917E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8420 -9.466E+09  6.283E+11  3.353E+01  1.918E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8421 -9.467E+09  6.283E+11  3.355E+01  1.919E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8422 -9.468E+09  6.283E+11  3.356E+01  1.920E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8423 -9.469E+09  6.283E+11  3.357E+01  1.920E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8424 -9.470E+09  6.283E+11  3.358E+01  1.921E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8425 -9.472E+09  6.283E+11  3.360E+01  1.922E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8426 -9.473E+09  6.283E+11  3.361E+01  1.922E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8427 -9.474E+09  6.283E+11  3.362E+01  1.923E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8428 -9.475E+09  6.283E+11  3.363E+01  1.924E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8429 -9.476E+09  6.283E+11  3.364E+01  1.925E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8430 -9.477E+09  6.283E+11  3.366E+01  1.925E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8431 -9.479E+09  6.283E+11  3.367E+01  1.926E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8432 -9.480E+09  6.283E+11  3.368E+01  1.927E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8433 -9.481E+09  6.283E+11  3.369E+01  1.927E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8434 -9.482E+09  6.283E+11  3.371E+01  1.928E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8435 -9.483E+09  6.283E+11  3.372E+01  1.929E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8436 -9.485E+09  6.283E+11  3.373E+01  1.930E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8437 -9.486E+09  6.283E+11  3.374E+01  1.930E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8438 -9.487E+09  6.283E+11  3.375E+01  1.931E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8439 -9.488E+09  6.283E+11  3.377E+01  1.932E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8440 -9.489E+09  6.284E+11  3.378E+01  1.933E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8441 -9.490E+09  6.284E+11  3.379E+01  1.933E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8442 -9.492E+09  6.284E+11  3.380E+01  1.934E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8443 -9.493E+09  6.284E+11  3.382E+01  1.935E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8444 -9.494E+09  6.284E+11  3.383E+01  1.935E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8445 -9.495E+09  6.284E+11  3.384E+01  1.936E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8446 -9.496E+09  6.284E+11  3.385E+01  1.937E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8447 -9.498E+09  6.284E+11  3.387E+01  1.938E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8448 -9.499E+09  6.284E+11  3.388E+01  1.938E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8449 -9.500E+09  6.284E+11  3.389E+01  1.939E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8450 -9.501E+09  6.284E+11  3.390E+01  1.940E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8451 -9.502E+09  6.284E+11  3.391E+01  1.941E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8452 -9.503E+09  6.284E+11  3.393E+01  1.941E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8453 -9.505E+09  6.284E+11  3.394E+01  1.942E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8454 -9.506E+09  6.284E+11  3.395E+01  1.943E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8455 -9.507E+09  6.284E+11  3.396E+01  1.943E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8456 -9.508E+09  6.284E+11  3.398E+01  1.944E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8457 -9.509E+09  6.284E+11  3.399E+01  1.945E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8458 -9.511E+09  6.284E+11  3.400E+01  1.946E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8459 -9.512E+09  6.284E+11  3.401E+01  1.946E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8460 -9.513E+09  6.284E+11  3.403E+01  1.947E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8461 -9.514E+09  6.284E+11  3.404E+01  1.948E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8462 -9.515E+09  6.284E+11  3.405E+01  1.948E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8463 -9.516E+09  6.284E+11  3.406E+01  1.949E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
 8464 -9.518E+09  6.284E+11  3.407E+01  1.950E+52  1.212E+18  6.101E+27  3.758E+01  3.400E-02 -1.436E+20  r 99.9
